source,target,edge_type,industry,dependency_weight,flow_value_usd,substitution_difficulty,rerouting_capability,resilience_coefficient,recovery_delay_weeks,evidence_source
JPN:banking,JPN:aerospace,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
JPN:banking,JPN:telecommunications,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
JPN:banking,JPN:utilities,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
JPN:banking,JPN:consumer_goods,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
JPN:utilities,JPN:government,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
JPN:utilities,JPN:electronics,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
JPN:utilities,JPN:aviation,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
JPN:utilities,JPN:insurance,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
JPN:utilities,JPN:capital_markets,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
JPN:utilities,JPN:shipping,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
JPN:utilities,JPN:tourism,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
JPN:utilities,JPN:agriculture,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
JPN:utilities,JPN:banking,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
JPN:utilities,JPN:ports,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
JPN:utilities,JPN:semiconductors,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
JPN:utilities,JPN:automotive,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
JPN:utilities,JPN:aerospace,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
JPN:utilities,JPN:telecommunications,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
JPN:utilities,JPN:consumer_goods,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
JPN:telecommunications,JPN:government,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
JPN:telecommunications,JPN:electronics,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
JPN:telecommunications,JPN:aviation,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
JPN:telecommunications,JPN:insurance,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
JPN:telecommunications,JPN:capital_markets,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
JPN:telecommunications,JPN:shipping,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
JPN:telecommunications,JPN:tourism,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
JPN:telecommunications,JPN:agriculture,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
JPN:telecommunications,JPN:banking,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
JPN:telecommunications,JPN:ports,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
JPN:telecommunications,JPN:semiconductors,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
JPN:telecommunications,JPN:automotive,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
JPN:telecommunications,JPN:aerospace,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
JPN:telecommunications,JPN:utilities,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
JPN:telecommunications,JPN:consumer_goods,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
KEN:banking,KEN:government,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
KEN:banking,KEN:tourism,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
KEN:banking,KEN:agriculture,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
KEN:banking,KEN:telecommunications,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
KEN:banking,KEN:utilities,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
KEN:banking,KEN:consumer_goods,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
KEN:utilities,KEN:government,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
KEN:utilities,KEN:tourism,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
KEN:utilities,KEN:agriculture,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
KEN:utilities,KEN:telecommunications,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
KEN:utilities,KEN:banking,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
KEN:utilities,KEN:consumer_goods,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
KEN:telecommunications,KEN:government,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
KEN:telecommunications,KEN:tourism,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
KEN:telecommunications,KEN:agriculture,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
KEN:telecommunications,KEN:utilities,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
KEN:telecommunications,KEN:banking,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
KEN:telecommunications,KEN:consumer_goods,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
KOR:banking,KOR:government,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
KOR:banking,KOR:electronics,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
KOR:banking,KOR:aviation,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
KOR:banking,KOR:shipping,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
KOR:banking,KOR:tourism,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
KOR:banking,KOR:agriculture,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
KOR:banking,KOR:ports,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
KOR:banking,KOR:semiconductors,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
KOR:banking,KOR:automotive,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
KOR:banking,KOR:telecommunications,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
KOR:banking,KOR:utilities,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
KOR:banking,KOR:consumer_goods,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
KOR:utilities,KOR:government,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
KOR:utilities,KOR:electronics,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
KOR:utilities,KOR:aviation,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
KOR:utilities,KOR:insurance,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
KOR:utilities,KOR:shipping,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
KOR:utilities,KOR:tourism,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
KOR:utilities,KOR:agriculture,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
KOR:utilities,KOR:banking,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
KOR:utilities,KOR:ports,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
KOR:utilities,KOR:semiconductors,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
KOR:utilities,KOR:automotive,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
KOR:utilities,KOR:telecommunications,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
KOR:utilities,KOR:consumer_goods,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
KOR:telecommunications,KOR:government,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
KOR:telecommunications,KOR:electronics,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
KOR:telecommunications,KOR:aviation,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
KOR:telecommunications,KOR:insurance,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
KOR:telecommunications,KOR:shipping,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
KOR:telecommunications,KOR:tourism,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
KOR:telecommunications,KOR:agriculture,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
KOR:telecommunications,KOR:banking,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
KOR:telecommunications,KOR:ports,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
KOR:telecommunications,KOR:semiconductors,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
KOR:telecommunications,KOR:automotive,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
KOR:telecommunications,KOR:utilities,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
KOR:telecommunications,KOR:consumer_goods,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
LBN:banking,LBN:government,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
LBN:banking,LBN:tourism,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
LBN:banking,LBN:agriculture,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
LBN:banking,LBN:telecommunications,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
LBN:banking,LBN:utilities,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
LBN:banking,LBN:consumer_goods,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
LBN:utilities,LBN:government,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
LBN:utilities,LBN:tourism,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
LBN:utilities,LBN:agriculture,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
LBN:utilities,LBN:telecommunications,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
LBN:utilities,LBN:banking,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
LBN:utilities,LBN:consumer_goods,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
LBN:telecommunications,LBN:government,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
LBN:telecommunications,LBN:tourism,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
LBN:telecommunications,LBN:agriculture,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
LBN:telecommunications,LBN:utilities,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
LBN:telecommunications,LBN:banking,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
LBN:telecommunications,LBN:consumer_goods,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
LBY:banking,LBY:government,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
LBY:banking,LBY:oil,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
LBY:banking,LBY:tourism,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
LBY:banking,LBY:energy,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
LBY:banking,LBY:agriculture,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
LBY:banking,LBY:telecommunications,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
LBY:banking,LBY:utilities,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
LBY:banking,LBY:consumer_goods,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
LBY:utilities,LBY:government,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
LBY:utilities,LBY:tourism,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
LBY:utilities,LBY:energy,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
LBY:utilities,LBY:agriculture,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
LBY:utilities,LBY:telecommunications,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
LBY:utilities,LBY:banking,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
LBY:utilities,LBY:consumer_goods,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
LBY:oil,LBY:government,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
LBY:oil,LBY:tourism,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
LBY:oil,LBY:energy,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
LBY:oil,LBY:agriculture,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
LBY:oil,LBY:telecommunications,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
LBY:oil,LBY:banking,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
LBY:oil,LBY:consumer_goods,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
LBY:telecommunications,LBY:government,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
LBY:telecommunications,LBY:oil,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
LBY:telecommunications,LBY:tourism,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
LBY:telecommunications,LBY:energy,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
LBY:telecommunications,LBY:agriculture,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
LBY:telecommunications,LBY:utilities,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
LBY:telecommunications,LBY:banking,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
LBY:telecommunications,LBY:consumer_goods,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
LKA:banking,LKA:government,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
LKA:banking,LKA:tourism,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
LKA:banking,LKA:agriculture,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
LKA:banking,LKA:telecommunications,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
LKA:banking,LKA:utilities,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
LKA:banking,LKA:consumer_goods,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
LKA:utilities,LKA:government,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
LKA:utilities,LKA:tourism,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
LKA:utilities,LKA:agriculture,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
